dataset,split,model_type,method,lambda,target_nfr,achieved_nfr,accuracy,pfr
blood-transfusion,2,mlp,selective_distill,8.0,,0.0,0.7925925925925926,0.034482758620689655
blood-transfusion,2,mlp,projected_gd,,0.0,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.0,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,2,mlp,projected_gd,,0.005,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.005,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,2,mlp,projected_gd,,0.01,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.01,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,2,mlp,projected_gd,,0.015,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.015,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,2,mlp,projected_gd,,0.02,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.02,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,2,mlp,projected_gd,,0.025,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.025,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,2,mlp,projected_gd,,0.03,0.03773584905660377,0.8296296296296296,0.3448275862068966
blood-transfusion,2,mlp,bcwi,,0.03,0.018867924528301886,0.8074074074074075,0.1724137931034483
blood-transfusion,3,mlp,baseline,,,0.009615384615384616,0.8074074074074075,0.1935483870967742
blood-transfusion,3,mlp,confidence_drop,0.0,,0.04807692307692308,0.7925925925925926,0.25806451612903225
blood-transfusion,3,mlp,fixed_anchor,0.0,,0.028846153846153848,0.8074074074074075,0.25806451612903225
blood-transfusion,3,mlp,selective_distill,0.0,,0.057692307692307696,0.8,0.3225806451612903
blood-transfusion,3,mlp,confidence_drop,0.5,,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,fixed_anchor,0.5,,0.019230769230769232,0.8,0.1935483870967742
blood-transfusion,3,mlp,selective_distill,0.5,,0.038461538461538464,0.8074074074074075,0.2903225806451613
blood-transfusion,3,mlp,confidence_drop,1.0,,0.0,0.8074074074074075,0.16129032258064516
blood-transfusion,3,mlp,fixed_anchor,1.0,,0.019230769230769232,0.8,0.1935483870967742
blood-transfusion,3,mlp,selective_distill,1.0,,0.019230769230769232,0.8222222222222222,0.2903225806451613
blood-transfusion,3,mlp,confidence_drop,2.0,,0.0,0.7851851851851852,0.06451612903225806
blood-transfusion,3,mlp,fixed_anchor,2.0,,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,selective_distill,2.0,,0.019230769230769232,0.8148148148148148,0.25806451612903225
blood-transfusion,3,mlp,confidence_drop,4.0,,0.0,0.7851851851851852,0.06451612903225806
blood-transfusion,3,mlp,fixed_anchor,4.0,,0.0,0.7925925925925926,0.0967741935483871
blood-transfusion,3,mlp,selective_distill,4.0,,0.009615384615384616,0.8074074074074075,0.1935483870967742
blood-transfusion,3,mlp,confidence_drop,8.0,,0.0,0.7703703703703704,0.0
blood-transfusion,3,mlp,fixed_anchor,8.0,,0.0,0.7851851851851852,0.06451612903225806
blood-transfusion,3,mlp,selective_distill,8.0,,0.009615384615384616,0.8074074074074075,0.1935483870967742
blood-transfusion,3,mlp,projected_gd,,0.0,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.0,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,projected_gd,,0.005,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.005,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,projected_gd,,0.01,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.01,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,projected_gd,,0.015,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.015,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,projected_gd,,0.02,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.02,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,projected_gd,,0.025,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.025,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,3,mlp,projected_gd,,0.03,0.009615384615384616,0.7777777777777778,0.06451612903225806
blood-transfusion,3,mlp,bcwi,,0.03,0.009615384615384616,0.8,0.16129032258064516
blood-transfusion,4,mlp,baseline,,,0.036036036036036036,0.8074074074074075,0.08333333333333333
blood-transfusion,4,mlp,confidence_drop,0.0,,0.036036036036036036,0.8148148148148148,0.125
blood-transfusion,4,mlp,fixed_anchor,0.0,,0.036036036036036036,0.8148148148148148,0.125
blood-transfusion,4,mlp,selective_distill,0.0,,0.05405405405405406,0.8074074074074075,0.16666666666666666
blood-transfusion,4,mlp,confidence_drop,0.5,,0.009009009009009009,0.8222222222222222,0.041666666666666664
blood-transfusion,4,mlp,fixed_anchor,0.5,,0.018018018018018018,0.8222222222222222,0.08333333333333333
blood-transfusion,4,mlp,selective_distill,0.5,,0.018018018018018018,0.8296296296296296,0.125
blood-transfusion,4,mlp,confidence_drop,1.0,,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,fixed_anchor,1.0,,0.018018018018018018,0.8148148148148148,0.041666666666666664
blood-transfusion,4,mlp,selective_distill,1.0,,0.009009009009009009,0.8296296296296296,0.08333333333333333
blood-transfusion,4,mlp,confidence_drop,2.0,,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,fixed_anchor,2.0,,0.009009009009009009,0.8148148148148148,0.0
blood-transfusion,4,mlp,selective_distill,2.0,,0.009009009009009009,0.8296296296296296,0.08333333333333333
blood-transfusion,4,mlp,confidence_drop,4.0,,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,fixed_anchor,4.0,,0.009009009009009009,0.8148148148148148,0.0
blood-transfusion,4,mlp,selective_distill,4.0,,0.009009009009009009,0.8296296296296296,0.08333333333333333
blood-transfusion,4,mlp,confidence_drop,8.0,,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,fixed_anchor,8.0,,0.009009009009009009,0.8148148148148148,0.0
blood-transfusion,4,mlp,selective_distill,8.0,,0.009009009009009009,0.8148148148148148,0.0
blood-transfusion,4,mlp,projected_gd,,0.0,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.0,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,projected_gd,,0.005,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.005,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,projected_gd,,0.01,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.01,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,projected_gd,,0.015,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.015,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,projected_gd,,0.02,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.02,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,projected_gd,,0.025,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.025,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,projected_gd,,0.03,0.0,0.8222222222222222,0.0
blood-transfusion,4,mlp,bcwi,,0.03,0.0,0.8222222222222222,0.0
blood-transfusion,0,logreg,baseline,,,0.4019607843137255,0.6370370370370371,0.7575757575757576
blood-transfusion,0,logreg,confidence_drop,0.0,,0.08823529411764706,0.725925925925926,0.15151515151515152
blood-transfusion,0,logreg,fixed_anchor,0.0,,0.29411764705882354,0.7037037037037037,0.696969696969697
blood-transfusion,0,logreg,selective_distill,0.0,,0.10784313725490197,0.725925925925926,0.21212121212121213
blood-transfusion,0,logreg,confidence_drop,0.5,,0.08823529411764706,0.7185185185185186,0.12121212121212122
blood-transfusion,0,logreg,fixed_anchor,0.5,,0.27450980392156865,0.7185185185185186,0.696969696969697
blood-transfusion,0,logreg,selective_distill,0.5,,0.10784313725490197,0.725925925925926,0.21212121212121213
blood-transfusion,0,logreg,confidence_drop,1.0,,0.08823529411764706,0.7185185185185186,0.12121212121212122
blood-transfusion,0,logreg,fixed_anchor,1.0,,0.27450980392156865,0.7111111111111111,0.6666666666666666
blood-transfusion,0,logreg,selective_distill,1.0,,0.10784313725490197,0.725925925925926,0.21212121212121213
blood-transfusion,0,logreg,confidence_drop,2.0,,0.08823529411764706,0.7185185185185186,0.12121212121212122
blood-transfusion,0,logreg,fixed_anchor,2.0,,0.27450980392156865,0.7037037037037037,0.6363636363636364
blood-transfusion,0,logreg,selective_distill,2.0,,0.10784313725490197,0.725925925925926,0.21212121212121213
blood-transfusion,0,logreg,confidence_drop,4.0,,0.08823529411764706,0.7185185185185186,0.12121212121212122
blood-transfusion,0,logreg,fixed_anchor,4.0,,0.2549019607843137,0.7185185185185186,0.6363636363636364
blood-transfusion,0,logreg,selective_distill,4.0,,0.10784313725490197,0.725925925925926,0.21212121212121213
blood-transfusion,0,logreg,confidence_drop,8.0,,0.08823529411764706,0.7185185185185186,0.12121212121212122
blood-transfusion,0,logreg,fixed_anchor,8.0,,0.2549019607843137,0.7185185185185186,0.6363636363636364
blood-transfusion,0,logreg,selective_distill,8.0,,0.11764705882352941,0.7037037037037037,0.15151515151515152
blood-transfusion,0,logreg,projected_gd,,0.0,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.0,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,0,logreg,projected_gd,,0.005,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.005,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,0,logreg,projected_gd,,0.01,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.01,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,0,logreg,projected_gd,,0.015,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.015,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,0,logreg,projected_gd,,0.02,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.02,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,0,logreg,projected_gd,,0.025,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.025,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,0,logreg,projected_gd,,0.03,0.049019607843137254,0.7407407407407407,0.09090909090909091
blood-transfusion,0,logreg,bcwi,,0.03,0.0392156862745098,0.7481481481481481,0.09090909090909091
blood-transfusion,1,logreg,baseline,,,0.4393939393939394,0.7407407407407407,0.9130434782608695
blood-transfusion,1,logreg,confidence_drop,0.0,,0.045454545454545456,0.6592592592592592,0.37681159420289856
blood-transfusion,1,logreg,fixed_anchor,0.0,,0.4696969696969697,0.7185185185185186,0.8985507246376812
blood-transfusion,1,logreg,selective_distill,0.0,,0.6060606060606061,0.35555555555555557,0.3188405797101449
blood-transfusion,1,logreg,confidence_drop,0.5,,0.045454545454545456,0.6592592592592592,0.37681159420289856
blood-transfusion,1,logreg,fixed_anchor,0.5,,0.4696969696969697,0.7185185185185186,0.8985507246376812
blood-transfusion,1,logreg,selective_distill,0.5,,0.5909090909090909,0.35555555555555557,0.30434782608695654
blood-transfusion,1,logreg,confidence_drop,1.0,,0.045454545454545456,0.6592592592592592,0.37681159420289856
blood-transfusion,1,logreg,fixed_anchor,1.0,,0.45454545454545453,0.725925925925926,0.8985507246376812
blood-transfusion,1,logreg,selective_distill,1.0,,0.5757575757575758,0.362962962962963,0.30434782608695654
blood-transfusion,1,logreg,confidence_drop,2.0,,0.045454545454545456,0.6518518518518519,0.36231884057971014
blood-transfusion,1,logreg,fixed_anchor,2.0,,0.42424242424242425,0.725925925925926,0.8695652173913043
blood-transfusion,1,logreg,selective_distill,2.0,,0.5606060606060606,0.37037037037037035,0.30434782608695654
blood-transfusion,1,logreg,confidence_drop,4.0,,0.045454545454545456,0.6444444444444445,0.34782608695652173
blood-transfusion,1,logreg,fixed_anchor,4.0,,0.42424242424242425,0.725925925925926,0.8695652173913043
blood-transfusion,1,logreg,selective_distill,4.0,,0.5303030303030303,0.37037037037037035,0.2753623188405797
