dataset,method,param,nfr_mean,nfr_std,acc_mean,acc_std
kc1,selective_distill,4.0,0.039402632956398474,0.03417609149392656,0.8196850393700787,0.03777359962987774
kc1,selective_distill,8.0,0.03876105457091765,0.034263983152667404,0.8186351706036745,0.03796360074117568
kc1,projected_gd,0.0,0.01267460395542119,0.014814634878776874,0.8,0.05590818160133683
kc1,projected_gd,0.005,0.01267460395542119,0.014814634878776874,0.8,0.05590818160133683
kc1,projected_gd,0.01,0.016203815881934557,0.01486009996030712,0.8015748031496063,0.05797033558242843
kc1,projected_gd,0.015,0.01740958839918248,0.016888584955617878,0.8076115485564304,0.048476363171501696
kc1,projected_gd,0.02,0.018345381274461392,0.016188172202901772,0.8076115485564305,0.04788857585836634
kc1,projected_gd,0.025,0.018731481660561777,0.016259490293544236,0.8083989501312336,0.04650930484690119
kc1,projected_gd,0.03,0.021336962464986547,0.01593020766488172,0.8104986876640419,0.04491521873774994
kc1,bcwi,0.0,0.010914009320670544,0.011251848046867598,0.8,0.0531714740665642
kc1,bcwi,0.005,0.010914009320670544,0.011251848046867598,0.8,0.0531714740665642
kc1,bcwi,0.01,0.01442059334503984,0.009086590674495043,0.8010498687664043,0.05317147406656419
kc1,bcwi,0.015,0.017147031727215926,0.012412311065417297,0.8052493438320211,0.04694829794455064
kc1,bcwi,0.02,0.017483732063916266,0.012141164386510995,0.8073490813648295,0.04652904982968279
kc1,bcwi,0.025,0.020281377484512503,0.01634336900674628,0.8102362204724409,0.0418313019245552
kc1,bcwi,0.03,0.021964879168014186,0.016042492513779375,0.8123359580052494,0.04225368553295976
kc2,baseline,,0.07403186600965321,0.08952364530226671,0.7968421052631578,0.07477060434993019
kc2,confidence_drop,0.0,0.05746543105074514,0.09356944878558408,0.7957894736842104,0.08335826035311787
kc2,confidence_drop,0.5,0.07018944538766271,0.12299606776813952,0.7873684210526315,0.10020600510710927
kc2,confidence_drop,1.0,0.08945351465173197,0.17259787910469812,0.7757894736842105,0.1318523475378673
kc2,confidence_drop,2.0,0.09614448450059657,0.1797042918997159,0.7694736842105263,0.13746596433730418
kc2,confidence_drop,4.0,0.11160848963126835,0.19023506249874006,0.7557894736842105,0.14354265460261723
kc2,confidence_drop,8.0,0.12683630072017205,0.23748507034361718,0.7389473684210526,0.17917426276066103
kc2,fixed_anchor,0.0,0.059971694869714466,0.0652297001322339,0.7905263157894737,0.0741754717920555
kc2,fixed_anchor,0.5,0.04839673229995811,0.05566987489588329,0.8031578947368422,0.05996818690821648
kc2,fixed_anchor,1.0,0.05088130020119267,0.053472994638087835,0.8031578947368422,0.056370143742684786
kc2,fixed_anchor,2.0,0.04987950808649734,0.0540922698924985,0.8052631578947368,0.04968351669651332
kc2,fixed_anchor,4.0,0.05350784341106921,0.06138543312276945,0.8052631578947368,0.04993069989739547
kc2,fixed_anchor,8.0,0.05350784341106921,0.06138543312276945,0.8063157894736843,0.050895338566929814
kc2,selective_distill,0.0,0.07540745007680491,0.11616285545091162,0.8021052631578947,0.07135844950953632
kc2,selective_distill,0.5,0.07410874877810361,0.11359458218835074,0.8042105263157893,0.06861421227553861
kc2,selective_distill,1.0,0.07119714425359587,0.10794253853441699,0.8063157894736841,0.0656806116872847
kc2,selective_distill,2.0,0.06859974165619327,0.1031056966269229,0.8084210526315789,0.05824984131774635
kc2,selective_distill,4.0,0.06407523390587908,0.09437986074491757,0.8126315789473685,0.053627994875909614
kc2,selective_distill,8.0,0.05986492808267002,0.08664611876803084,0.8136842105263158,0.0518182775413266
kc2,projected_gd,0.0,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,projected_gd,0.005,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,projected_gd,0.01,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,projected_gd,0.015,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,projected_gd,0.02,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,projected_gd,0.025,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,projected_gd,0.03,0.026621913878733704,0.030927916064186604,0.8126315789473685,0.030909074449888038
kc2,bcwi,0.0,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kc2,bcwi,0.005,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kc2,bcwi,0.01,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kc2,bcwi,0.015,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kc2,bcwi,0.02,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kc2,bcwi,0.025,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kc2,bcwi,0.03,0.04059706007756412,0.04768247755666804,0.8021052631578947,0.05316686856105488
kr-vs-kp,baseline,,0.028045512436021564,0.03342833033692873,0.9110918544194109,0.07345687107283322
kr-vs-kp,confidence_drop,0.0,0.029751124461670365,0.03764096612190743,0.9147313691507797,0.0707101943405452
kr-vs-kp,confidence_drop,0.5,0.027779292735146222,0.03796186817431056,0.9175043327556326,0.06828217599485661
kr-vs-kp,confidence_drop,1.0,0.030824198735764485,0.037512402527759045,0.9187175043327557,0.06623409023603954
kr-vs-kp,confidence_drop,2.0,0.03165207466477712,0.03664944878192038,0.9194107452339688,0.06237161882978024
kr-vs-kp,confidence_drop,4.0,0.03495511029383373,0.03973069181798656,0.9178509532062392,0.06223743691497662
kr-vs-kp,confidence_drop,8.0,0.03787534019912649,0.0402447924293838,0.912305025996534,0.06218379041672613
kr-vs-kp,fixed_anchor,0.0,0.028127725233295636,0.03368872612164608,0.9136915077989602,0.07230635161282323
kr-vs-kp,fixed_anchor,0.5,0.01955101712048639,0.021800249598361618,0.9109185441941074,0.07407286148217598
kr-vs-kp,fixed_anchor,1.0,0.017515070860583744,0.019448432296160396,0.9076256499133448,0.07626109434187854
kr-vs-kp,fixed_anchor,2.0,0.014593516931294653,0.01711604773021131,0.9046793760831887,0.07739034163523782
kr-vs-kp,fixed_anchor,4.0,0.013232171266049794,0.016505635689026046,0.9032928942807625,0.07895206023028013
kr-vs-kp,fixed_anchor,8.0,0.012268925532741788,0.015036461727112671,0.8963604852686309,0.08184941223234907
kr-vs-kp,selective_distill,0.0,0.029050436423086225,0.031678340886774604,0.9133448873483536,0.07750238294801129
kr-vs-kp,selective_distill,0.5,0.025844969721655724,0.028192997273535057,0.9162911611785095,0.07388722594452567
kr-vs-kp,selective_distill,1.0,0.022342126477667153,0.022865780480368855,0.9202772963604853,0.06914573629282808
kr-vs-kp,selective_distill,2.0,0.01779736063908951,0.015972605991402527,0.9220103986135182,0.06285001857404576
kr-vs-kp,selective_distill,4.0,0.011861052004690207,0.011269430024375374,0.9246100519930677,0.05499547303483469
kr-vs-kp,selective_distill,8.0,0.007486597420194735,0.0061733408410827905,0.9197573656845753,0.05075258096972291
kr-vs-kp,projected_gd,0.0,0.004228267445464046,0.00523485757116266,0.8842287694974003,0.10840412591006798
kr-vs-kp,projected_gd,0.005,0.004228267445464046,0.00523485757116266,0.8842287694974003,0.10840412591006798
kr-vs-kp,projected_gd,0.01,0.007339127964409613,0.009091262076517915,0.8906412478336222,0.10540925533894598
kr-vs-kp,projected_gd,0.015,0.009162589667102034,0.009849540402153975,0.8937608318890815,0.1038096261747958
kr-vs-kp,projected_gd,0.02,0.008743006225740008,0.009579541364609707,0.8968804159445407,0.10117930183066398
kr-vs-kp,projected_gd,0.025,0.01350003533537368,0.01541028479798752,0.9123050259965337,0.090598508520811
kr-vs-kp,projected_gd,0.03,0.012814990595649353,0.014392928704975851,0.91421143847487,0.08958367378926486
kr-vs-kp,bcwi,0.0,0.004697162410152523,0.005925593988896,0.8802426343154245,0.10524131729692923
kr-vs-kp,bcwi,0.005,0.004697162410152523,0.005925593988896,0.8802426343154245,0.10524131729692923
kr-vs-kp,bcwi,0.01,0.005620189155097074,0.0057352695459591254,0.8861351819757365,0.10489381753699356
kr-vs-kp,bcwi,0.015,0.008548867352833568,0.012863633488395702,0.8908145580589254,0.09996059444649309
kr-vs-kp,bcwi,0.02,0.01013697257901199,0.01522011194561356,0.894107452339688,0.09541143722990308
kr-vs-kp,bcwi,0.025,0.011803639245678657,0.016036165724270208,0.8975736568457539,0.09119789062632211
kr-vs-kp,bcwi,0.03,0.016170998208707085,0.01784473992174679,0.9036395147313693,0.08343406971350857
madelon,baseline,,0.24537999045678527,0.02983050711150016,0.573076923076923,0.024254202295830505
madelon,confidence_drop,0.0,0.2380624538109748,0.02117389914303838,0.5758547008547008,0.013856892064347372
madelon,confidence_drop,0.5,0.23921303172836264,0.024901906920590234,0.576068376068376,0.01428768537677473
madelon,confidence_drop,1.0,0.24113412701065587,0.02334855873794664,0.575,0.015716389357635308
madelon,confidence_drop,2.0,0.23922370269607618,0.018680060496323096,0.5771367521367521,0.0126391894193935
madelon,confidence_drop,4.0,0.24681003592983736,0.02519087127832616,0.5728632478632478,0.013342111825156011
madelon,confidence_drop,8.0,0.2534474828399928,0.03237679817246039,0.5692307692307692,0.01652667237865891
madelon,fixed_anchor,0.0,0.2482188254907367,0.027875090104861246,0.5754273504273504,0.021057822097609
madelon,fixed_anchor,0.5,0.23444856973323458,0.031192009938163068,0.5717948717948718,0.02106143541683902
madelon,fixed_anchor,1.0,0.23707381975312725,0.03374173474295747,0.5707264957264957,0.02113957234238293
madelon,fixed_anchor,2.0,0.23521140780509694,0.03398038177804131,0.5722222222222222,0.019861453057473926
madelon,fixed_anchor,4.0,0.2347989360208011,0.0359492180253778,0.5717948717948718,0.01799613868644304
madelon,fixed_anchor,8.0,0.23778756342681046,0.029440770297019993,0.5702991452991453,0.015876961460298617
madelon,selective_distill,0.0,0.25363685878979775,0.02158619192131167,0.573076923076923,0.015236173170508184
madelon,selective_distill,0.5,0.24155210386884707,0.02235864517098476,0.5717948717948718,0.0140730359375823
madelon,selective_distill,1.0,0.2362266743776836,0.024726995670923384,0.5717948717948718,0.012629151144901141
madelon,selective_distill,2.0,0.23175863942699643,0.030274026679670496,0.5741452991452991,0.017878769775399754
madelon,selective_distill,4.0,0.22638250883133723,0.027350025041458875,0.5754273504273504,0.017764909233230968
madelon,selective_distill,8.0,0.23015708670042917,0.029902517553505648,0.5726495726495726,0.01908512963956448
madelon,projected_gd,0.0,0.011564415677702975,0.013010467183190462,0.5608974358974359,0.013448153553062092
madelon,projected_gd,0.005,0.011564415677702975,0.013010467183190462,0.5608974358974359,0.013448153553062092
madelon,projected_gd,0.01,0.011564415677702975,0.013010467183190462,0.5608974358974359,0.013448153553062092
madelon,projected_gd,0.015,0.022682633652701702,0.02476665886820855,0.5613247863247863,0.015959820513174225
madelon,projected_gd,0.02,0.022682633652701702,0.02476665886820855,0.5613247863247863,0.015959820513174225
madelon,projected_gd,0.025,0.026572291895399475,0.024040596253506765,0.5615384615384615,0.016514389454346932
madelon,projected_gd,0.03,0.03043109455166184,0.022907645616504567,0.5615384615384615,0.01818123708220737
madelon,bcwi,0.0,0.016038005459122928,0.018387715619215157,0.5587606837606838,0.012469473931632169
madelon,bcwi,0.005,0.016038005459122928,0.018387715619215157,0.5587606837606838,0.012469473931632169
madelon,bcwi,0.01,0.016038005459122928,0.018387715619215157,0.5587606837606838,0.012469473931632169
madelon,bcwi,0.015,0.020334286914336752,0.019650814268005613,0.558974358974359,0.013332602799769326
madelon,bcwi,0.02,0.020334286914336752,0.019650814268005613,0.558974358974359,0.013332602799769326
madelon,bcwi,0.025,0.031066027361592908,0.02347432204157827,0.5579059829059829,0.013455695984139114
madelon,bcwi,0.03,0.03223334253669019,0.024187163624346263,0.5596153846153846,0.011679608710596104
mushroom,baseline,,0.0014872553109003042,0.0016813016212020528,0.9853825136612022,0.015486713289975924
mushroom,confidence_drop,0.0,0.0015605029339546678,0.001729990195014035,0.9855874316939891,0.015420459129112263
mushroom,confidence_drop,0.5,0.0014118050297378787,0.0017295983350233755,0.9857923497267761,0.015276403451958154
mushroom,confidence_drop,1.0,0.0009661233642984143,0.0013601493929919575,0.9864754098360654,0.014656375417558853
mushroom,confidence_drop,2.0,0.0009651877410676801,0.0012634255618659117,0.9864754098360654,0.014348959822945503
mushroom,confidence_drop,4.0,0.0005946402461564366,0.0009810902727745098,0.9866120218579235,0.014197868053616081
mushroom,confidence_drop,8.0,0.0002973480248057512,0.0005206953157494562,0.9885245901639343,0.012420095739268692
mushroom,fixed_anchor,0.0,0.0014861403853757844,0.0017166647049783202,0.9849043715846995,0.016130281249003488
mushroom,fixed_anchor,0.5,0.0012650819590654507,0.00140745849080239,0.9848360655737706,0.016233918228861964
mushroom,fixed_anchor,1.0,0.0010423648098449607,0.0012780357990986521,0.9847677595628415,0.01625386466339509
mushroom,fixed_anchor,2.0,0.0009681257601047974,0.0013183240613923264,0.9846994535519127,0.016260720580757216
mushroom,fixed_anchor,4.0,0.0009681257601047974,0.0013183240613923264,0.9847677595628415,0.016186747191321373
mushroom,fixed_anchor,8.0,0.0009681257601047974,0.0013183240613923264,0.9842213114754099,0.01676692673144992
mushroom,selective_distill,0.0,0.0016358456181205815,0.0018155157284914336,0.9844945355191257,0.016519607862682913
mushroom,selective_distill,0.5,0.0014873635087266353,0.0016451267810063132,0.9850409836065573,0.016007686882546883
mushroom,selective_distill,1.0,0.0014873635087266353,0.0016451267810063132,0.985928961748634,0.01516195143939786
mushroom,selective_distill,2.0,0.0014873635087266353,0.0016451267810063132,0.9870901639344263,0.01390362471884798
mushroom,selective_distill,4.0,0.0014137280697407934,0.001587939052965707,0.9887295081967211,0.01196709701823123
mushroom,selective_distill,8.0,0.0009653477324354575,0.0011625411401876072,0.9898224043715848,0.010835830038520988
mushroom,projected_gd,0.0,0.0009675699329783028,0.0011150699900118624,0.9704918032786886,0.03211399676091759
mushroom,projected_gd,0.005,0.001487367518640255,0.0018224834870985637,0.9946038251366118,0.00599339566273032
mushroom,projected_gd,0.01,0.0013393290286328528,0.0016770163857586905,0.9950136612021858,0.005369256061496136
mushroom,projected_gd,0.015,0.0013393290286328528,0.0016770163857586905,0.9950136612021858,0.005369256061496136
mushroom,projected_gd,0.02,0.0013393290286328528,0.0016770163857586905,0.9950136612021858,0.005369256061496136
mushroom,projected_gd,0.025,0.0013393290286328528,0.0016770163857586905,0.9950136612021858,0.005369256061496136
mushroom,projected_gd,0.03,0.0013393290286328528,0.0016770163857586905,0.9950136612021858,0.005369256061496136
mushroom,bcwi,0.0,0.0008932150349056139,0.0010425065419139947,0.9767759562841531,0.02685738149089823
mushroom,bcwi,0.005,0.0016358492587131564,0.0017809216774941183,0.9847677595628415,0.016491340203604123
mushroom,bcwi,0.01,0.0016358492587131564,0.0017809216774941183,0.9847677595628415,0.016491340203604123
mushroom,bcwi,0.015,0.0016358492587131564,0.0017809216774941183,0.9847677595628415,0.016491340203604123
mushroom,bcwi,0.02,0.0016358492587131564,0.0017809216774941183,0.9847677595628415,0.016491340203604123
mushroom,bcwi,0.025,0.0016358492587131564,0.0017809216774941183,0.9847677595628415,0.016491340203604123
mushroom,bcwi,0.03,0.0016358492587131564,0.0017809216774941183,0.9847677595628415,0.016491340203604123
ozone-level-8hr,baseline,,0.0766053096971723,0.08284714608348275,0.8474835886214442,0.11274303121786215
ozone-level-8hr,confidence_drop,0.0,0.09130953721750386,0.10466871188941156,0.8336980306345734,0.1308933112088994
ozone-level-8hr,confidence_drop,0.5,0.09084007980454332,0.1015346796146112,0.8334792122538293,0.12701711199735563
ozone-level-8hr,confidence_drop,1.0,0.08607007306302615,0.10266161202204803,0.8367614879649891,0.12584625368130425
ozone-level-8hr,confidence_drop,2.0,0.08482028222675167,0.10478254311814894,0.8378555798687091,0.12246207382606987
ozone-level-8hr,confidence_drop,4.0,0.08702626993555818,0.10814093175809011,0.8321663019693656,0.12883285115153964
ozone-level-8hr,confidence_drop,8.0,0.0858117145486633,0.10603405423458508,0.8315098468271334,0.12548131304465582
ozone-level-8hr,fixed_anchor,0.0,0.08590282515895172,0.08411676907272095,0.837199124726477,0.12749266838035292
ozone-level-8hr,fixed_anchor,0.5,0.044466159680677436,0.04455078985854912,0.8433260393873085,0.12512551282746473
ozone-level-8hr,fixed_anchor,1.0,0.037157034376898754,0.03502806880072218,0.8420131291028448,0.12932641448776874
ozone-level-8hr,fixed_anchor,2.0,0.03431279674559111,0.03165263260031176,0.840043763676149,0.13208065488533
ozone-level-8hr,fixed_anchor,4.0,0.035227499409560284,0.032814139911099535,0.8336980306345734,0.138469759009007
ozone-level-8hr,fixed_anchor,8.0,0.03754393090577797,0.037142738063339266,0.8264770240700219,0.14485802514001322
ozone-level-8hr,selective_distill,0.0,0.08182961828984818,0.07971481801307728,0.8352297592997813,0.1260568189717876
ozone-level-8hr,selective_distill,0.5,0.07322766740859321,0.07338308766304033,0.8365426695842452,0.12649498424206554
ozone-level-8hr,selective_distill,1.0,0.06482918055508113,0.06605756415411035,0.8420131291028448,0.12291024096251789
ozone-level-8hr,selective_distill,2.0,0.049082297451396494,0.05246365801906122,0.8503282275711159,0.11626101519053478
ozone-level-8hr,selective_distill,4.0,0.035118091108829186,0.04024888816689061,0.8571115973741795,0.11331257246146405
ozone-level-8hr,selective_distill,8.0,0.02787789121386945,0.03260028304127054,0.8553610503282275,0.12023932305551766
ozone-level-8hr,projected_gd,0.0,0.006749860387298452,0.008305862143238122,0.8032822757111597,0.17020216357157655
ozone-level-8hr,projected_gd,0.005,0.006749860387298452,0.008305862143238122,0.8032822757111597,0.17020216357157655
ozone-level-8hr,projected_gd,0.01,0.015132880148552633,0.02338243982248963,0.8026258205689277,0.17078054630388362
ozone-level-8hr,projected_gd,0.015,0.02293213395225095,0.024760182073315328,0.8140043763676148,0.16626997529649418
ozone-level-8hr,projected_gd,0.02,0.029049659919389004,0.034304651234724155,0.8168490153172867,0.16501752945540796
ozone-level-8hr,projected_gd,0.025,0.034234332250367996,0.03358100890548492,0.8164113785557987,0.16248466057569072
ozone-level-8hr,projected_gd,0.03,0.0376413920242951,0.032308207134332946,0.8212253829321664,0.16090401947287308
ozone-level-8hr,bcwi,0.0,0.0028507550360919722,0.003134352641851102,0.8065645514223195,0.16875738593900394
ozone-level-8hr,bcwi,0.005,0.0028507550360919722,0.003134352641851102,0.8065645514223195,0.16875738593900394
ozone-level-8hr,bcwi,0.01,0.013281191344745608,0.02207924814761022,0.812910284463895,0.16666068137372658
ozone-level-8hr,bcwi,0.015,0.018052774290733733,0.020388661745916272,0.8153172866520789,0.16430396631135902
ozone-level-8hr,bcwi,0.02,0.02401628654530978,0.024048604096495813,0.8161925601750548,0.16360566448022265
ozone-level-8hr,bcwi,0.025,0.024657018810756003,0.024218369940898352,0.8172866520787746,0.16206435726387985
ozone-level-8hr,bcwi,0.03,0.027970271822804198,0.026727422950014575,0.8201312910284464,0.16109485214206684
pc1,baseline,,0.11699303811890782,0.17033235120645426,0.8447761194029851,0.1481403098509756
pc1,confidence_drop,0.0,0.1241413359902449,0.17975896902739347,0.835323383084577,0.1380232174065033
pc1,confidence_drop,0.5,0.13367976415612404,0.19186092693707957,0.8238805970149254,0.16107933597477356
pc1,confidence_drop,1.0,0.13890633542436198,0.1973573890218329,0.8189054726368159,0.1677534429650444
pc1,confidence_drop,2.0,0.14063977779664055,0.20459877473590193,0.8139303482587066,0.18013339977677395
pc1,confidence_drop,4.0,0.14197024516877457,0.20692402714233293,0.8129353233830846,0.1824393176617182
pc1,confidence_drop,8.0,0.15184678837865112,0.2263726216545337,0.8014925373134328,0.20361506525029888
pc1,fixed_anchor,0.0,0.10739728483442905,0.14496031104513546,0.8373134328358208,0.14866384259661694
pc1,fixed_anchor,0.5,0.06926329554847897,0.08825464920379884,0.845273631840796,0.13550961886513654
pc1,fixed_anchor,1.0,0.06623299251817594,0.08256315094140097,0.8432835820895523,0.13661727375054517
pc1,fixed_anchor,2.0,0.06157183259966309,0.07810398861607254,0.8432835820895523,0.13292367949322986
pc1,fixed_anchor,4.0,0.0568608573004525,0.07102568419827537,0.8427860696517412,0.1332326377353379
pc1,fixed_anchor,8.0,0.05041120673315487,0.0626224022925668,0.8457711442786069,0.12956567153979842
pc1,selective_distill,0.0,0.09097418950201999,0.11691865083806319,0.8686567164179104,0.09343584404197153
pc1,selective_distill,0.5,0.08085355033726319,0.10242153475160058,0.8756218905472638,0.0805635675057454
pc1,selective_distill,1.0,0.07068309579180863,0.08820880347664742,0.8820895522388058,0.06937677701200481
pc1,selective_distill,2.0,0.06164200208159728,0.07704946086289352,0.8776119402985074,0.07665208499803267
pc1,selective_distill,4.0,0.05548669905129424,0.07134645381261923,0.8786069651741293,0.07331442197198514
pc1,selective_distill,8.0,0.05047340669731561,0.06890533645190666,0.881094527363184,0.07207541823437448
pc1,projected_gd,0.0,0.010778746167740477,0.015306398313395916,0.7985074626865672,0.1974545741942751
pc1,projected_gd,0.005,0.010778746167740477,0.015306398313395916,0.7985074626865672,0.1974545741942751
pc1,projected_gd,0.01,0.010778746167740477,0.015306398313395916,0.7985074626865672,0.1974545741942751
pc1,projected_gd,0.015,0.010778746167740477,0.015306398313395916,0.7985074626865672,0.1974545741942751
pc1,projected_gd,0.02,0.011845420419646268,0.015050003452575855,0.7990049751243782,0.19785738766299685
pc1,projected_gd,0.025,0.01661251244164025,0.014594413714461687,0.8104477611940298,0.19075563733587653
pc1,projected_gd,0.03,0.01661251244164025,0.014594413714461687,0.8104477611940298,0.19075563733587653
pc1,bcwi,0.0,0.02340020031038374,0.02469008718905412,0.8223880597014925,0.15484372521218814
pc1,bcwi,0.005,0.02340020031038374,0.02469008718905412,0.8223880597014925,0.15484372521218814
pc1,bcwi,0.01,0.02340020031038374,0.02469008718905412,0.8223880597014925,0.15484372521218814
pc1,bcwi,0.015,0.02340020031038374,0.02469008718905412,0.8223880597014925,0.15484372521218814
pc1,bcwi,0.02,0.02340020031038374,0.02469008718905412,0.8223880597014925,0.15484372521218814
pc1,bcwi,0.025,0.02732695619792394,0.03118365109972651,0.8199004975124378,0.15409148824660285
pc1,bcwi,0.03,0.02732695619792394,0.03118365109972651,0.8199004975124378,0.15409148824660285
pc3,baseline,,0.09841829667851809,0.1220524031267924,0.8208480565371025,0.09290964551958017
pc3,confidence_drop,0.0,0.08668204027270157,0.09793362356792282,0.8045936395759716,0.10362525102293478
pc3,confidence_drop,0.5,0.09269399738311018,0.11720634454587625,0.8017667844522967,0.1154353259471889
pc3,confidence_drop,1.0,0.10378362459201033,0.12922423891893364,0.7943462897526502,0.12515021128581572
pc3,confidence_drop,2.0,0.11048554632428446,0.1358181425466941,0.7904593639575972,0.13022691628019487
pc3,confidence_drop,4.0,0.11846533776009376,0.14762609105755534,0.7837455830388692,0.13727762339985564
pc3,confidence_drop,8.0,0.1184427722156699,0.14603129306958015,0.7830388692579505,0.13614510780070474
pc3,fixed_anchor,0.0,0.09633083218338052,0.12232163501759263,0.8084805653710246,0.10020504753938402
pc3,fixed_anchor,0.5,0.05770899831246865,0.07668269796925323,0.8190812720848056,0.08663131095966631
pc3,fixed_anchor,1.0,0.0500637744499164,0.0662832502183833,0.8144876325088338,0.08931925944783722
pc3,fixed_anchor,2.0,0.042728770945246894,0.0548656924148326,0.8144876325088338,0.0886488488258205
pc3,fixed_anchor,4.0,0.04321033102213841,0.058116477846824194,0.8106007067137808,0.0921622693270325
pc3,fixed_anchor,8.0,0.042146961102469266,0.05610408668240531,0.8113074204946995,0.09052191594649449
pc3,selective_distill,0.0,0.09827091951074973,0.12182446503478951,0.7982332155477032,0.1036975215740977
pc3,selective_distill,0.5,0.0922497802705297,0.11554974835478003,0.8007067137809187,0.10286132154489311
pc3,selective_distill,1.0,0.08738861159690277,0.11316647580278517,0.803886925795053,0.10147695171431298
pc3,selective_distill,2.0,0.0805535357030833,0.10695685806757005,0.8045936395759717,0.10044359099008592
pc3,selective_distill,4.0,0.07704118545143296,0.10940798441550685,0.7971731448763251,0.10532696374990072
pc3,selective_distill,8.0,0.06767304784704323,0.0979563589981779,0.796113074204947,0.10817120875585914
pc3,projected_gd,0.0,0.003872164490593749,0.006357954449068895,0.7971731448763251,0.12634615895286344
pc3,projected_gd,0.005,0.003872164490593749,0.006357954449068895,0.7971731448763251,0.12634615895286344
pc3,projected_gd,0.01,0.003872164490593749,0.006357954449068895,0.7971731448763251,0.12634615895286344
pc3,projected_gd,0.015,0.01152647701199053,0.011583257393357024,0.7982332155477032,0.12524606365656527
pc3,projected_gd,0.02,0.012072925099422224,0.011392833218792699,0.7996466431095406,0.12368108123037595
pc3,projected_gd,0.025,0.016127179793931756,0.013074233949222022,0.8031802120141341,0.12031500878035639
pc3,projected_gd,0.03,0.016561962402627407,0.013192699833915949,0.8035335689045935,0.12040894928920466
pc3,bcwi,0.0,0.005727893292810914,0.0073614914433458856,0.7992932862190811,0.12204091935139974
pc3,bcwi,0.005,0.005727893292810914,0.0073614914433458856,0.7992932862190811,0.12204091935139974
pc3,bcwi,0.01,0.005727893292810914,0.0073614914433458856,0.7992932862190811,0.12204091935139974
pc3,bcwi,0.015,0.007467023727593523,0.007893067672941043,0.7999999999999999,0.12219315387799752
pc3,bcwi,0.02,0.01028619908775249,0.013741173340241683,0.8024734982332153,0.11932387771882505
pc3,bcwi,0.025,0.012952865754419157,0.014105874734461944,0.8045936395759716,0.11936572657685256
pc3,bcwi,0.03,0.012952865754419157,0.014105874734461944,0.8045936395759716,0.11936572657685256
pc4,baseline,,0.11519656003095861,0.12756276821190315,0.8128787878787879,0.11698489547287333
pc4,confidence_drop,0.0,0.12618852449379844,0.11368742702098085,0.7962121212121211,0.1270028805186508
pc4,confidence_drop,0.5,0.12253275615456308,0.11922101884857877,0.8015151515151514,0.12857974863882915
pc4,confidence_drop,1.0,0.1214880496726373,0.12256514376689236,0.803030303030303,0.12659048342923518
pc4,confidence_drop,2.0,0.1234762378772389,0.1269696924237958,0.8007575757575758,0.12897589761302378
pc4,confidence_drop,4.0,0.1241793131037009,0.12761851420504736,0.7946969696969696,0.1252586345854464
pc4,confidence_drop,8.0,0.12437677520723847,0.13290399914912168,0.7893939393939394,0.12724616926690854
pc4,fixed_anchor,0.0,0.1310607539161842,0.13172331865651724,0.7924242424242425,0.13596321681581902
pc4,fixed_anchor,0.5,0.09587852521631977,0.09591393158299655,0.803409090909091,0.12158572998399625
pc4,fixed_anchor,1.0,0.08030096688974594,0.08127546156776982,0.809090909090909,0.1167393406952106
pc4,fixed_anchor,2.0,0.07404596588334586,0.07846827197040308,0.8090909090909092,0.11635633657658843
pc4,fixed_anchor,4.0,0.0829566609398125,0.09539477537492502,0.7996212121212122,0.1218084290532874
pc4,fixed_anchor,8.0,0.08059236566993712,0.09601698022674678,0.8011363636363635,0.11913265197439532
pc4,selective_distill,0.0,0.14435421225883632,0.14129137696377367,0.7791666666666666,0.1446250063438307
pc4,selective_distill,0.5,0.137544130709585,0.13550248910811277,0.781439393939394,0.1449443255686104
pc4,selective_distill,1.0,0.13445900443761452,0.133665797421787,0.7818181818181819,0.14570291295295093
pc4,selective_distill,2.0,0.12540707099419185,0.12560209131243819,0.7875,0.1354068802237063
pc4,selective_distill,4.0,0.11091456782617855,0.11131454351867413,0.7943181818181818,0.127707016179341
pc4,selective_distill,8.0,0.10103152535613084,0.10764846151569125,0.7950757575757577,0.1263061793570736
pc4,projected_gd,0.0,0.022385053647912205,0.01838135373203843,0.8106060606060606,0.11228148522937227
pc4,projected_gd,0.005,0.022385053647912205,0.01838135373203843,0.8106060606060606,0.11228148522937227
pc4,projected_gd,0.01,0.022385053647912205,0.01838135373203843,0.8106060606060606,0.11228148522937227
pc4,projected_gd,0.015,0.030857311063324632,0.017886945463625976,0.8132575757575757,0.11358093485427555
